chr	strand	start	end	gene_id	gene_symbol	omega	rate
3	+	130850595	131016712	ENSG00000017260.19	ATP2C1	82.2249	0.860786
12	-	102395867	102480645	ENSG00000017427.15	IGF1	1.1027	1
X	-	48458537	48470256	ENSG00000017483.14	SLC38A5	5.87274	0.852515
18	+	9475009	9538116	ENSG00000017797.11	RALBP1	147.991	0.955705
4	+	70704204	70807315	ENSG00000018189.12	RUFY3	21.8308	0.897796
12	+	40692442	41072418	ENSG00000018236.14	CNTN1	0.0905533	1
2	+	218382029	218396894	ENSG00000018280.16	SLC11A1	0.182828	1
3	-	149517235	149736714	ENSG00000018408.14	WWTR1	120.426	0.990767
2	+	177392644	177559299	ENSG00000018510.13	AGPS	39.3963	0.879084
X	-	119538149	119565408	ENSG00000018610.13	CXorf56	15.7843	0.995037
1	+	160115759	160143591	ENSG00000018625.14	ATP1A2	0.268256	1
2	+	32628032	32821051	ENSG00000018699.11	TTC27	12.1287	0.807149
19	-	56375846	56393545	ENSG00000018869.16	ZNF582	2.31201	0.980491
11	-	124747472	124752238	ENSG00000019102.11	VSIG2	0	1
11	+	118606440	118658038	ENSG00000019144.17	PHLDB1	27.7827	0.541549
2	+	118942166	118994660	ENSG00000019169.10	MARCO	0.016766	1
20	-	54153449	54173973	ENSG00000019186.9	CYP24A1	0.407475	0.961616
11	+	45095806	45235124	ENSG00000019485.12	PRDM11	14.0523	0.898136
11	-	45240301	45286319	ENSG00000019505.7	SYT13	0.0055962	1
8	-	48917690	48921740	ENSG00000019549.8	SNAI2	58.0996	0.951402
5	-	150401637	150412929	ENSG00000019582.14	CD74	3.08563	0.992019
7	-	81699006	81770438	ENSG00000019991.15	HGF	20.6391	0.975728
10	+	124942123	124988189	ENSG00000019995.6	ZRANB1	36.27	0.801001
1	+	35557473	35567274	ENSG00000020129.15	NCDN	25.0184	0.8003
8	+	37784191	37844896	ENSG00000020181.17	ADGRA2	285.139	0.600322
20	-	52051663	52204308	ENSG00000020256.19	ZFP64	18.1342	0.950181
14	+	60734742	60969953	ENSG00000020426.10	MNAT1	14.0282	0.957336
14	+	54567097	54793315	ENSG00000020577.13	SAMD4A	86.2745	0.95732
1	-	24899511	24965121	ENSG00000020633.18	RUNX3	21.7308	0.992946
11	-	94415578	94493908	ENSG00000020922.12	MRE11A	24.107	0.918548
11	+	73646178	73662819	ENSG00000021300.13	PLEKHB1	0.262666	1
6	-	2832332	2842006	ENSG00000021355.12	SERPINB1	25.1662	0.863025
7	+	99828013	99866102	ENSG00000021461.16	CYP3A43	0.0682961	1
19	-	32830509	32869766	ENSG00000021488.12	SLC7A9	0	1
2	+	32063611	32157637	ENSG00000021574.11	SPAST	17.5549	0.745332
14	+	78170373	79868290	ENSG00000021645.18	NRXN3	0.0447359	1
11	-	3087116	3166739	ENSG00000021762.19	OSBPL5	36.4677	0.735192
15	-	34851782	34969839	ENSG00000021776.10	AQR	37.4914	0.932658
2	+	210477682	210679107	ENSG00000021826.14	CPS1	5.48469	0.847909
1	-	56929210	56966140	ENSG00000021852.12	C8B	0	1
X	+	136146702	136211359	ENSG00000022267.16	FHL1	368.109	0.946592
20	+	56468585	56519449	ENSG00000022277.12	RTFDC1	91.0952	0.902449
5	+	161847063	161899981	ENSG00000022355.16	GABRA1	0	1
19	+	54953130	55001142	ENSG00000022556.15	NLRP2	0.0593314	1
8	-	141207166	141308305	ENSG00000022567.9	SLC45A4	7.02583	0.801539
12	+	120533480	120577594	ENSG00000022840.15	RNF10	129.447	0.901584
14	+	102317377	102342702	ENSG00000022976.15	ZNF839	4.40924	0.649662
10	-	112424428	112446917	ENSG00000023041.11	ZDHHC6	29.9734	0.76984
11	+	123358428	123627774	ENSG00000023171.15	GRAMD1B	10.1942	0.864891
11	-	494512	507300	ENSG00000023191.16	RNH1	156.996	0.789007
2	-	206114817	206159603	ENSG00000023228.13	NDUFS1	60.4438	0.854439
8	-	52622456	52745843	ENSG00000023287.12	RB1CC1	67.2045	0.664645
9	-	99979179	100099040	ENSG00000023318.7	ERP44	114.351	0.988994
3	+	52198086	52214327	ENSG00000023330.14	ALAS1	25.277	0.871635
11	+	102317450	102339403	ENSG00000023445.13	BIRC3	1.99318	1
13	+	42272153	42323267	ENSG00000023516.8	AKAP11	34.8024	0.534925
1	-	193096468	193106114	ENSG00000023572.8	GLRX2	5.01931	0.95647
14	+	61762357	61796428	ENSG00000023608.4	SNAPC1	30.546	0.941921
12	+	15911172	16037282	ENSG00000023697.12	DERA	17.9645	0.933039
12	+	15882391	15903478	ENSG00000023734.10	STRAP	82.13	0.975074
10	+	99782732	99852192	ENSG00000023839.10	ABCC2	0.567975	0.915586
6	+	35297852	35321771	ENSG00000023892.10	DEF6	0.16766	1
1	+	150149183	150164720	ENSG00000023902.13	PLEKHO1	29.5062	0.957581
1	-	93885205	93909456	ENSG00000023909.9	GCLM	49.4178	0.931728
6	+	42564062	42693504	ENSG00000024048.10	UBR2	35.6983	0.600231
19	+	47713343	47743134	ENSG00000024422.11	EHD2	337.539	0.954136
1	-	68474152	68497221	ENSG00000024526.16	DEPDC1	5.27513	0.946041
6	+	138773509	138793319	ENSG00000024862.17	CCDC28A	7.29784	0.778486
6	-	89364636	89412270	ENSG00000025039.14	RRAGD	0.341276	1
6	+	122399546	122433119	ENSG00000025156.12	HSF2	13.3064	0.909463
20	+	35771974	35950381	ENSG00000025293.16	PHF20	45.3629	0.776652
12	+	56752161	56787790	ENSG00000025423.11	HSD17B6	1.36434	0.987396
11	+	47248300	47269032	ENSG00000025434.18	NR1H3	4.57994	0.897626
22	-	50525752	50530056	ENSG00000025708.13	TYMP	7.94441	0.578534
22	+	50508216	50523472	ENSG00000025770.18	NCAPH2	12.2251	0.558102
20	-	44942130	44960486	ENSG00000025772.7	TOMM34	17.0551	0.931545
6	-	107867756	107958189	ENSG00000025796.13	SEC63	153.596	0.868595
1	+	32108038	32176568	ENSG00000025800.13	KPNA6	63.4927	0.761844
10	+	88990582	89015785	ENSG00000026103.20	FAS	31.5127	0.835318
6	-	166929504	166957191	ENSG00000026297.15	RNASET2	9.39521	0.665121
11	+	35138870	35232402	ENSG00000026508.16	CD44	754.975	0.994933
20	-	51003656	51023129	ENSG00000026559.13	KCNG1	9.92457	0.973592
6	-	161129979	161274061	ENSG00000026652.13	AGPAT4	17.5462	0.722213
1	+	160739057	160754821	ENSG00000026751.16	SLAMF7	0.250454	0.966178
6	+	26402237	26415216	ENSG00000026950.16	BTN3A1	15.9945	0.708234
13	-	23730189	23889419	ENSG00000027001.9	MIPEP	7.02807	0.700017
14	+	61187559	61550976	ENSG00000027075.13	PRKCH	0.766735	1
1	-	156840063	156859018	ENSG00000027644.4	INSRR	0.00375979	0.00203865
6	-	137197484	137219449	ENSG00000027697.13	IFNGR1	60.9141	0.934426
5	+	177600100	177610347	ENSG00000027847.13	B4GALT7	16.2779	0.909801
1	-	156806243	156816862	ENSG00000027869.11	SH2D2A	0.0584528	0.96822
2	+	57907651	58159920	ENSG00000028116.16	VRK2	12.8858	0.869129
1	+	12166943	12209228	ENSG00000028137.17	TNFRSF1B	5.37137	0.927767
12	+	95217746	95302790	ENSG00000028203.17	VEZT	8.31267	0.697091
19	-	42086110	42196585	ENSG00000028277.21	POU2F2	8.76191	0.664043
5	-	850291	892824	ENSG00000028310.17	BRD9	13.1683	0.765798
15	+	64094123	64146090	ENSG00000028528.14	SNX1	78.76	0.892739
6	+	133952170	133990432	ENSG00000028839.9	TBPL1	14.8306	0.987903
12	+	27332854	27425289	ENSG00000029153.14	ARNTL2	10.651	0.933976
6	-	136256863	136289851	ENSG00000029363.15	BCLAF1	116.436	0.882773
14	+	69398015	69462388	ENSG00000029364.11	SLC39A9	44.2627	0.779195
8	-	41653220	41896762	ENSG00000029534.19	ANK1	1.11739	0.97934
4	+	87799581	87812435	ENSG00000029559.6	IBSP	0	1
6	-	155257509	155314493	ENSG00000029639.10	TFB1M	3.96877	0.863707
17	+	5282265	5385812	ENSG00000029725.16	RABEP1	76.6806	0.896054
X	+	150980509	150990775	ENSG00000029993.14	HMGB3	20.2109	0.86621
11	-	47778087	47848555	ENSG00000030066.13	NUP160	25.452	0.738589
6	-	33572547	33580293	ENSG00000030110.12	BAK1	15.8161	0.828681
9	+	110668771	110801620	ENSG00000030304.13	MUSK	0.0845585	1
2	-	212999691	213152427	ENSG00000030419.16	IKZF2	2.59509	0.9986
17	+	44345086	44353102	ENSG00000030582.16	GRN	316.554	0.790489
5	-	137937960	138051961	ENSG00000031003.10	FAM13B	40.1557	0.830246
3	+	119294373	119420714	ENSG00000031081.10	ARHGAP31	31.1283	0.92299
6	+	49463378	49493107	ENSG00000031691.6	CENPQ	6.76959	0.972159
1	+	109213918	109238169	ENSG00000031698.12	SARS	294.007	0.916908
19	-	5916139	5978142	ENSG00000031823.14	RANBP3	36.5729	0.784784
14	+	58298385	58373887	ENSG00000032219.18	ARID4A	24.0343	0.805636
2	-	3188925	3377882	ENSG00000032389.12	TSSC1	14.1247	0.993353
19	+	7534004	7561764	ENSG00000032444.15	PNPLA6	22.0503	0.484979
13	+	20567069	20691437	ENSG00000032742.17	IFT88	13.1822	0.844368
16	+	5033960	5087379	ENSG00000033011.11	ALG1	21.9155	0.915534
12	-	122471600	122501073	ENSG00000033030.13	ZCCHC8	27.0082	0.892625
7	-	151207837	151227230	ENSG00000033050.7	ABCF2	56.8256	0.806419
7	+	151232489	151238827	ENSG00000033100.15	CHPF2	85.1343	0.8509
1	+	69568398	70151945	ENSG00000033122.18	LRRC7	0.156482	1
14	+	65410592	65744121	ENSG00000033170.16	FUT8	44.1239	0.684575
4	-	67612652	67701179	ENSG00000033178.12	UBA6	32.3231	0.794711
11	-	78215297	78418348	ENSG00000033327.12	GAB2	23.3111	0.937295
17	+	42458844	42522611	ENSG00000033627.15	ATP6V0A1	24.9099	0.887415
15	+	68054179	68198603	ENSG00000033800.13	PIAS1	32.3866	0.888857
3	-	27372721	27484420	ENSG00000033867.16	SLC4A7	22.7727	0.73126
15	+	28884483	29118315	ENSG00000034053.14	APBA2	1.24405	0.974444
17	+	21284672	21315240	ENSG00000034152.18	MAP2K3	35.9109	0.962513
8	-	48710789	48735311	ENSG00000034239.10	EFCAB1	0.45488	1
3	-	131013875	131027649	ENSG00000034533.11	ASTE1	3.16497	0.574945
8	-	100257060	100336218	ENSG00000034677.12	RNF19A	34.6337	0.902103
6	+	143450807	143490010	ENSG00000034693.14	PEX3	11.9017	0.948642
16	+	75566351	75577881	ENSG00000034713.7	GABARAPL2	70.2061	0.995436
1	-	171635417	171652683	ENSG00000034971.15	MYOC	0.380028	1
2	-	217730	266398	ENSG00000035115.21	SH3YL1	9.03383	0.682227
2	-	70295975	70302090	ENSG00000035141.7	FAM136A	23.4365	1
10	+	73995193	74121363	ENSG00000035403.16	VCL	122.925	0.210618
5	-	60596912	60700190	ENSG00000035499.12	DEPDC1B	1.1157	0.851055
15	-	63907036	64072033	ENSG00000035664.11	DAPK2	7.7161	0.917014
8	-	58583504	58659844	ENSG00000035681.7	NSMAF	54.2183	0.820635
1	-	244408494	244452134	ENSG00000035687.9	ADSS	62.6929	0.96797
4	+	67558728	67607337	ENSG00000035720.7	STAP1	0.0223546	1
4	-	39287456	39366375	ENSG00000035928.14	RFC1	57.0907	0.825887
3	+	100261000	100325251	ENSG00000036054.12	TBC1D23	36.1982	0.875925
2	-	224470150	224585397	ENSG00000036257.12	CUL3	90.7212	0.974366
8	+	2045040	2165552	ENSG00000036448.9	MYOM2	0.144158	0.855202
X	+	38352545	38421450	ENSG00000036473.6	OTC	0	1
14	+	99684304	99727301	ENSG00000036530.8	CYP46A1	0.49288	0.995203
1	-	77562416	77683419	ENSG00000036549.12	ZZZ3	36.0936	0.522654
8	-	20144855	20183206	ENSG00000036565.14	SLC18A1	0.0111773	1
11	-	119355215	119381726	ENSG00000036672.15	USP2	0.787955	0.959126
3	+	122184334	122286497	ENSG00000036828.14	CASR	0	1
17	+	42659305	42667006	ENSG00000037042.8	TUBG2	4.01513	0.252934
5	+	172958729	172969771	ENSG00000037241.7	RPL26L1	21.6149	0.980216
5	-	180601506	180649624	ENSG00000037280.15	FLT4	0.0782412	1
5	-	6599239	6633291	ENSG00000037474.14	NSUN2	39.097	0.691472
1	-	16246839	16352454	ENSG00000037637.10	FBXO42	19.6509	0.591299
5	+	154038906	154220478	ENSG00000037749.11	MFAP3	20.5566	0.950052
19	+	13764532	13774282	ENSG00000037757.13	MRI1	7.70571	0.639343
12	-	57768471	57772793	ENSG00000037897.16	METTL1	5.29715	0.772527
12	+	54009106	54012362	ENSG00000037965.5	HOXC8	98.1049	0.978173
4	-	177430770	177442503	ENSG00000038002.8	AGA	11.3318	0.962982
4	+	25233975	25279092	ENSG00000038210.12	PI4K2B	22.4469	0.780857
4	-	13568738	13627723	ENSG00000038219.12	BOD1L1	87.1401	0.855768
5	+	163503114	163519336	ENSG00000038274.16	MAT2B	60.8684	0.953242
4	+	165873258	166103895	ENSG00000038295.7	TLL1	0	1
16	+	67873023	67884503	ENSG00000038358.14	EDC4	16.499	0.590594
5	+	14143702	14532128	ENSG00000038382.17	TRIO	70.1871	0.367795
5	+	83471465	83582303	ENSG00000038427.15	VCAN	263.935	0.93832
16	+	10944488	11182189	ENSG00000038532.14	CLEC16A	22.0848	0.810626
8	-	16107878	16567490	ENSG00000038945.14	MSR1	0.100754	1
16	+	68737225	68835548	ENSG00000039068.18	CDH1	0.133568	1
5	+	55307760	55425581	ENSG00000039123.15	SKIV2L2	53.2368	0.914511
5	-	13690331	13944543	ENSG00000039139.9	DNAH5	0	0
5	+	80408013	80479350	ENSG00000039319.16	ZFYVE16	42.3427	0.845965
16	+	67518418	67546788	ENSG00000039523.18	FAM65A	36.918	0.616368
5	-	41142234	41261438	ENSG00000039537.13	C6	0	1
5	+	34656237	34832627	ENSG00000039560.13	RAI14	118.872	0.848217
5	-	157625679	157671480	ENSG00000039600.10	SOX30	0.190014	1
19	-	49859882	49878351	ENSG00000039650.10	PNKP	8.96062	0.794577
19	+	12751702	12758458	ENSG00000039987.6	BEST2	0.0616836	1
16	-	71637835	71724701	ENSG00000040199.18	PHLPP2	13.9879	0.623447
5	+	169583634	169604778	ENSG00000040275.16	SPDL1	42.1065	0.928595
8	-	73420369	73747708	ENSG00000040341.17	STAU2	19.3083	0.93915
1	+	19312326	19329300	ENSG00000040487.12	PQLC2	8.66362	0.82697
17	+	3636468	3661542	ENSG00000040531.14	CTNS	17.3633	0.703782
22	-	20241415	20283246	ENSG00000040608.13	RTN4R	0.240312	1
17	-	7235028	7239722	ENSG00000040633.12	PHF23	43.7729	0.829199
5	-	24487100	24644978	ENSG00000040731.10	CDH10	0	1
2	+	98444854	98594390	ENSG00000040933.15	INPP4A	4.93781	0.117001
18	+	54717860	54895516	ENSG00000041353.9	RAB27B	2.21081	0.971418
15	+	78540405	78552419	ENSG00000041357.15	PSMA4	64.857	0.979037
13	+	108596152	109208007	ENSG00000041515.15	MYO16	0.246009	1
3	-	194640788	194672477	ENSG00000041802.10	LSG1	27.835	0.893887
3	+	51942345	51948867	ENSG00000041880.14	PARP3	9.90435	0.470847
9	-	115019578	115118257	ENSG00000041982.15	TNC	2092	0.75157
1	+	6624866	6635586	ENSG00000041988.15	THAP3	12.9222	0.934047
20	-	50586108	50691528	ENSG00000042062.11	FAM65C	4.41832	0.307135
14	+	89954939	90044768	ENSG00000042088.13	TDP1	9.46959	0.878191
10	-	70098223	70132934	ENSG00000042286.14	AIFM2	21.8045	0.869245
2	-	227610090	227633320	ENSG00000042304.10	C2orf83	0	1
14	+	88384924	88470350	ENSG00000042317.16	SPATA7	4.89093	0.564401
11	+	93784227	93814695	ENSG00000042429.10	MED17	17.9948	0.971568
2	-	85342088	85354620	ENSG00000042445.13	RETSAT	33.6933	0.703357
2	-	85394748	85418432	ENSG00000042493.15	CAPG	14.9683	0.802928
19	-	46838136	46850992	ENSG00000042753.11	AP2S1	93.1917	0.975379
1	-	215622894	216423396	ENSG00000042781.12	USH2A	0.0614752	1
7	-	49850421	50121329	ENSG00000042813.7	ZPBP	0	1
8	+	132866958	133134903	ENSG00000042832.11	TG	0.061316	0.0875072
8	+	24294040	24359018	ENSG00000042980.12	ADAM28	0.9568	0.18772
11	+	129375940	129452279	ENSG00000043039.6	BARX2	0.00558865	1
3	-	182938074	182985953	ENSG00000043093.13	DCUN1D1	36.9524	0.984962
5	+	134524312	134583230	ENSG00000043143.20	JADE2	19.9407	0.964235
13	+	99981772	99986773	ENSG00000043355.11	ZIC2	0	1
5	-	170246237	170298227	ENSG00000043462.11	LCP2	0.0439387	1
1	-	39841022	39883511	ENSG00000043514.15	TRIT1	6.57469	0.57564
10	+	114044056	114046908	ENSG00000043591.5	ADRB1	0.168781	1
1	+	42153421	42155824	ENSG00000044012.3	GUCA2B	0	1
6	-	43037617	43053945	ENSG00000044090.8	CUL7	9.96763	0.155619
5	+	138610967	138935034	ENSG00000044115.20	CTNNA1	355.059	0.956488
X	-	18892300	18984598	ENSG00000044446.11	PHKA2	6.86616	0.501768
9	+	17134982	17503923	ENSG00000044459.14	CNTLN	8.86735	0.509711
3	+	89107524	89482134	ENSG00000044524.10	EPHA3	0.381583	0.989515
9	-	125234853	125241330	ENSG00000044574.7	HSPA5	814.574	0.835023
18	+	31498043	31549008	ENSG00000046604.12	DSG2	0.303563	0.987239
X	-	14008279	14029893	ENSG00000046647.13	GEMIN8	10.4623	0.97891
X	+	13734745	13769353	ENSG00000046651.14	OFD1	8.66758	0.539919
X	-	13771031	13938638	ENSG00000046653.14	GPM6B	14.0248	0.960215
X	-	142202345	142205290	ENSG00000046774.9	MAGEC2	0	1
8	+	67952118	68237030	ENSG00000046889.18	PREX2	58.084	0.870598
10	+	1049538	1132297	ENSG00000047056.14	WDR37	7.21881	0.317787
5	+	113513683	113595285	ENSG00000047188.15	YTHDC2	18.1614	0.598896
X	-	16588003	16712936	ENSG00000047230.14	CTPS2	9.89308	0.556128
8	-	53715557	53843558	ENSG00000047249.16	ATP6V1H	28.2364	0.978307
4	+	56977722	57031168	ENSG00000047315.14	POLR2B	107.463	0.84423
15	-	52581317	52709817	ENSG00000047346.12	FAM214A	22.0594	0.88276
4	-	35948221	36244509	ENSG00000047365.11	ARAP2	0.0558865	1
1	-	186311652	186375693	ENSG00000047410.13	TPR	136.091	0.731015
3	-	149162410	149222055	ENSG00000047457.13	CP	0.332299	0.878169
16	+	27550133	27780369	ENSG00000047578.12	KIAA0556	15.0189	0.590578
6	-	15522801	15663058	ENSG00000047579.19	DTNBP1	10.1645	0.867332
X	+	37685759	37732130	ENSG00000047597.5	XK	0	1
12	-	5531869	5946232	ENSG00000047617.14	ANO2	0.345304	1
12	-	4487728	4538508	ENSG00000047621.11	C12orf4	18.7452	0.913399
X	+	17737449	17754988	ENSG00000047634.14	SCML1	18.5599	0.943902
X	+	10015562	10144478	ENSG00000047644.18	WWC3	20.5931	0.527688
X	-	11137543	11665701	ENSG00000047648.21	ARHGAP6	4.25918	0.976552
4	-	17629306	17781512	ENSG00000047662.4	FAM184B	0.373589	1
3	-	47850690	48089272	ENSG00000047849.21	MAP4	439.622	0.84586
6	-	117560269	117602542	ENSG00000047932.13	GOPC	66.3749	0.832301
6	-	117288300	117425855	ENSG00000047936.10	ROS1	0.0223546	1
11	-	113797874	113875570	ENSG00000048028.11	USP28	26.2863	0.797115
7	+	18086949	19002416	ENSG00000048052.21	HDAC9	2.76554	0.133239
5	+	176647387	176659054	ENSG00000048140.17	TSPAN17	30.344	0.869187
5	-	176383938	176388975	ENSG00000048162.20	NOP16	13.6202	0.987783
4	+	15469865	15601557	ENSG00000048342.15	CC2D2A	6.71997	0.953949
8	-	102204502	102239118	ENSG00000048392.11	RRM2B	65.7269	0.961121
7	-	127346790	127431924	ENSG00000048405.9	ZNF800	3.78896	0.252182
16	+	11965107	11968068	ENSG00000048462.10	TNFRSF17	0.0180298	1
16	+	11976737	12574289	ENSG00000048471.13	SNX29	48.4528	0.800202
12	-	16548373	16610594	ENSG00000048540.14	LMO3	0	1
6	-	42206801	42217865	ENSG00000048544.5	MRPS10	31.5808	0.908852
6	+	42155406	42180056	ENSG00000048545.13	GUCA1A	0.016766	1
11	-	77659996	77821017	ENSG00000048649.13	RSF1	50.3948	0.877676
1	+	12230067	12512047	ENSG00000048707.13	VPS13D	44.9535	0.637488
10	+	10798397	11336675	ENSG00000048740.18	CELF2	35.7733	0.959712
9	+	93451722	93566107	ENSG00000048828.16	FAM120A	134.237	0.636607
2	+	135531455	135725270	ENSG00000048991.16	R3HDM1	12.0369	0.4613
1	-	40300487	40317816	ENSG00000049089.13	COL9A2	0	0
12	-	88492793	88580851	ENSG00000049130.13	KITLG	9.20598	0.974124
5	-	60873831	60945073	ENSG00000049167.13	ERCC8	0.553996	0.319765
5	-	65148736	65481920	ENSG00000049192.14	ADAMTS6	1.17329	0.109439
1	+	9234775	9271337	ENSG00000049239.12	H6PD	48.3994	0.306713
1	+	7771269	7781432	ENSG00000049245.12	VAMP3	101.478	0.978958
1	+	7784320	7845177	ENSG00000049246.14	PER3	17.9759	0.668837
1	-	7843083	7853512	ENSG00000049247.13	UTS2	0	1
1	-	7915894	7943165	ENSG00000049249.8	TNFRSF9	0.372368	1
17	+	50532543	50543750	ENSG00000049283.17	EPN3	0.016766	1
2	+	32946972	33399509	ENSG00000049323.15	LTBP1	414.783	0.893135
11	+	31812391	32105755	ENSG00000049449.8	RCN1	796.063	0.979882
7	+	74027789	74069907	ENSG00000049540.16	ELN	174.484	0.873966
7	-	74231499	74254458	ENSG00000049541.10	RFC2	9.7575	0.88988
6	+	156777374	157210779	ENSG00000049618.22	ARID1B	62.8892	0.91031
5	-	1317744	1345099	ENSG00000049656.13	CLPTM1L	61.6749	0.878973
18	+	58044367	58401540	ENSG00000049759.17	NEDD4L	6.39183	0.99061
X	-	49250436	49264826	ENSG00000049768.14	FOXP3	0.0950071	1
X	+	49269843	49301461	ENSG00000049769.12	PPP1R3F	3.55819	0.767077
5	+	74640023	74722647	ENSG00000049860.13	HEXB	135.834	0.96343
5	+	72320367	72368395	ENSG00000049883.14	PTCD2	8.71435	0.94803
X	-	74732849	74925485	ENSG00000050030.13	KIAA2022	0.134128	1
14	+	59484443	59505410	ENSG00000050130.17	JKAMP	37.4442	0.994582
11	-	11963106	12009769	ENSG00000050165.17	DKK3	327.56	0.968635
7	+	144355288	144380632	ENSG00000050327.14	ARHGEF5	4.2189	0.507374
7	+	26152240	26187125	ENSG00000050344.8	NFE2L3	3.77791	0.993857
6	-	13786557	13814568	ENSG00000050393.11	MCUR1	22.1371	0.95027
12	-	50175788	50283546	ENSG00000050405.13	LIMA1	446.62	0.984818
12	+	51047962	51060424	ENSG00000050426.15	LETMD1	16.8231	0.946761
12	+	51391317	51515763	ENSG00000050438.16	SLC4A8	3.94813	0.856617
9	+	131009082	131094473	ENSG00000050555.17	LAMC3	0.927694	0.892452
1	-	70852353	71047808	ENSG00000050628.20	PTGER3	3.28616	0.998386
4	-	121131408	121227466	ENSG00000050730.15	TNIP3	0.793907	0.988745
5	-	180233143	180292099	ENSG00000050748.17	MAPK9	46.2835	0.938417
5	-	178237618	178590555	ENSG00000050767.15	COL23A1	2.05626	0.604163
16	-	75228187	75268053	ENSG00000050820.16	BCAR1	75.0997	0.937916
11	-	6211335	6234711	ENSG00000051009.10	FAM160A2	10.2893	0.633178
16	+	56932048	56944863	ENSG00000051108.14	HERPUD1	83.8398	0.984013
19	-	18929201	18941261	ENSG00000051128.18	HOMER3	27.9466	0.813805
15	+	40694774	40732339	ENSG00000051180.16	RAD51	2.53562	0.963643
3	-	121431427	121546641	ENSG00000051341.13	POLQ	1.54904	0.503479
3	-	138652699	138834938	ENSG00000051382.8	PIK3CB	17.9328	0.952018
16	-	88643283	88651152	ENSG00000051523.10	CYBA	42.3867	0.994626
5	-	175917873	176034680	ENSG00000051596.9	THOC3	16.1246	0.93016
6	+	138403531	138422197	ENSG00000051620.10	HEBP2	48.6098	0.980736
12	-	123152320	123244014	ENSG00000051825.14	MPHOSPH9	4.54987	0.495398
12	+	19129752	19376400	ENSG00000052126.14	PLEKHA5	33.9242	0.819074
16	-	31131433	31135762	ENSG00000052344.15	PRSS8	0.00810528	1
1	-	114769479	114780685	ENSG00000052723.11	SIKE1	34.7178	0.83685
10	-	97356358	97426076	ENSG00000052749.13	RRP12	13.7049	0.758583
4	+	158769138	158908049	ENSG00000052795.12	FNIP2	12.153	0.886495
4	+	165327623	165343160	ENSG00000052802.12	MSMO1	43.1046	0.983938
11	+	43358932	43494933	ENSG00000052841.14	TTC17	84.9699	0.844325
11	-	44260444	44310166	ENSG00000052850.5	ALX4	3.5344	0.988164
5	-	133196455	133612564	ENSG00000053108.16	FSTL4	0	1
14	-	89124871	89619149	ENSG00000053254.15	FOXN3	98.248	0.969287
6	-	110245928	110358272	ENSG00000053328.8	METTL24	3.60179	0.997666
1	-	19303965	19312146	ENSG00000053371.12	AKR7A2	32.9683	0.926272
1	+	19251539	19260128	ENSG00000053372.4	MRTO4	27.3128	0.934355
20	+	37521215	37523693	ENSG00000053438.8	NNAT	0.402383	1
19	+	17215346	17219829	ENSG00000053501.12	USE1	10.6325	0.872177
3	-	183178043	183428778	ENSG00000053524.11	MCF2L2	0.0744738	1
12	-	2825348	2835544	ENSG00000053702.14	NRIP2	1.39998	1
18	+	23689443	23955066	ENSG00000053747.15	LAMA3	0.0878153	0.631315
14	+	57268909	57298742	ENSG00000053770.11	AP5M1	17.9419	0.880534
4	+	25377213	25418498	ENSG00000053900.10	ANAPC4	11.1707	0.606885
11	+	2444684	2849109	ENSG00000053918.15	KCNQ1	0.0111773	1
1	-	36136570	36156053	ENSG00000054116.11	TRAPPC3	48.0254	0.903128
1	+	36224416	36305357	ENSG00000054118.13	THRAP3	94.5885	0.552824
9	+	136848724	136851027	ENSG00000054148.17	PHPT1	55.9748	0.972956
9	-	137048098	137054045	ENSG00000054179.11	ENTPD2	0.106184	1
2	-	159803355	159904749	ENSG00000054219.10	LY75	5.12817	0.751205
1	-	235131634	235328219	ENSG00000054267.20	ARID4B	35.9412	0.803294
1	-	241590102	241677376	ENSG00000054277.13	OPN3	6.21296	0.762113
